,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.383617137550001,0.11565777408154183,2.0,0.0,6.3018347412,5.0,6.4653995339,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.950623713900001,0.021837459505181178,2.0,1.0,6.9660651296000005,6.0,6.9351822982,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.002269833,0.06292636103041606,2.0,2.0,7.0467654896,7.0,6.9577741764,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.93198497975,0.0030923229817297897,2.0,3.0,6.9341715823,8.0,6.9297983772,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.992846386549999,0.00029312157019942053,2.0,4.0,6.9926391183,9.0,6.9930536548,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.96693108035,0.08162658453528888,2.0,10.0,4.9092123689000005,29.0,5.0246497918,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,4.8680608197,0.20271086957966075,2.0,11.0,5.0113990502,30.0,4.7247225892,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,4.9054870717500005,0.15514054760713508,2.0,12.0,5.015188005,31.0,4.7957861385000005,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.164059883349999,0.1638782260800137,2.0,13.0,7.0481804784,14.0,7.2799392883,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.4564368688,0.0022448364833055363,2.0,15.0,6.4548495297,18.0,6.4580242079,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,6.3425492198,0.09212116830599976,2.0,16.0,6.4076887226,19.0,6.277409717,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.5580667875500005,0.0739854250332784,2.0,17.0,6.5057511918,20.0,6.6103823833,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.222400368800001,0.3801174659207376,2.0,21.0,5.953616731,24.0,6.4911840066,,
