,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-1.3877787807814457e-17,0.5028477937897732,4.0,0.0,0.0315230809,1.0,-0.3864430768,2.0,0.6995958295,3.0,-0.34467583360000004
1,2AA__del_ridA,1.1229891159,0.1063299695959827,4.0,4.0,1.1148263434,5.0,1.2405261392,6.0,0.9844710856000001,7.0,1.1521328954
2,GC_MS__WT,-4.625929269271485e-18,0.09665854828734141,3.0,8.0,0.0778238906,9.0,0.0303733814,10.0,-0.10819727200000001,,
3,GC_MS__del_slyA,1.0811550517500002,0.001487003063717831,2.0,11.0,1.0801035818,12.0,1.0822065217,,,,
4,Rho__WT,-4.625929269271485e-18,0.07044280560620739,3.0,13.0,-0.0667318721,14.0,-0.0069122441,15.0,0.0736441162,,
5,Rho__rho_Y80C,0.6813111658333333,0.09864725229174025,3.0,16.0,0.7040709093,17.0,0.7665893302,18.0,0.5732732580000001,,
6,Rho__rho_K130Q,0.5237071951333333,0.07725561828189428,3.0,19.0,0.5935933009000001,20.0,0.5367785122000001,21.0,0.4407497723,,
7,flagella__WT,0.0,0.15187892713995535,2.0,22.0,0.10739461930000001,23.0,-0.10739461930000001,,,,
8,flagella__del_rfaL,0.13919723065,0.12770434006936368,2.0,24.0,0.0488966258,25.0,0.2294978355,,,,
9,flagella__del_rfaG,-0.35732346455,0.3874528985428039,2.0,26.0,-0.0833528926,27.0,-0.6312940365,,,,
10,flagella__del_rfaD,0.12769639875,0.5831330427323649,2.0,28.0,0.5400337276,29.0,-0.2846409301,,,,
11,nusG__WT_OD08,0.0,0.038258070237432856,2.0,30.0,-0.0270525409,31.0,0.0270525409,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-5.145903344233333,0.42944970863614357,3.0,32.0,-4.8485527639,33.0,-4.9509014217,45.0,-5.6382558471,,
13,omv__spi2_ind_highOD_intracellularRNAs,-5.447181791833333,0.34216561241504423,3.0,34.0,-5.5649091144,36.0,-5.7149410239,37.0,-5.0616952372,,
14,omv__spi1_ind_highOD_intracellularRNAs,-3.2496361528333337,0.20940264903445172,3.0,35.0,-3.3142276251,41.0,-3.0155473898,42.0,-3.4191334436,,
15,omv__controlPCN_highOD_intracellularRNAs,-4.3914335458,0.5258585614056724,3.0,38.0,-3.8738248132,39.0,-4.3753049629,40.0,-4.9251708613,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.3333308335770084e-11,0.566414002123229,3.0,43.0,0.4625585263,44.0,-0.6317221793000001,46.0,0.1691636531,,
17,sv5015__STM1625,0.06267262686666668,0.06892453921262075,3.0,47.0,0.0201868903,48.0,0.1421976858,49.0,0.025633304500000002,,
18,sv5015__STM0581,0.4375996169333334,0.04146227106847104,3.0,50.0,0.4255816382,51.0,0.48374333020000004,52.0,0.40347388240000004,,
19,sv5015__WT,3.333333146541643e-11,0.07414360208991776,3.0,53.0,-0.0372609756,54.0,0.0853836788,55.0,-0.048122703100000004,,
20,tomato__tomato_root,-0.23765142863333333,0.44411408777735695,3.0,56.0,0.2643812863,57.0,-0.3980604585,58.0,-0.5792751137000001,,
21,tomato__LB,0.0,0.6461118169922762,2.0,59.0,0.4568700472,60.0,-0.4568700472,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.03999680766666666,0.3381709808580831,3.0,61.0,-0.3371536755,62.0,0.3161948036,63.0,0.1409492949,,
23,AcrB_efflux_virulence__WT,3.33333360913457e-11,0.32298212646751034,3.0,64.0,0.21090240540000002,65.0,-0.3718298534,66.0,0.1609274481,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.021519703700000004,0.11658169622939878,3.0,67.0,-0.0887310178,74.0,0.14353957620000002,75.0,0.0097505527,,
