,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.846455714200001,0.00016835208368513375,2.0,0.0,9.8465747571,5.0,9.8463366713,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.70854822155,0.11008241501995113,2.0,1.0,9.7863882437,6.0,9.6307081994,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.8105549745,0.01971509320927022,2.0,2.0,9.7966142984,7.0,9.8244956506,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.7485129865,0.01657075594769198,2.0,3.0,9.7367956926,8.0,9.7602302804,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.6722616774,0.0235939724294595,2.0,4.0,9.6555782195,9.0,9.6889451353,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.9772513437,0.07028965528600654,2.0,13.0,8.9275490518,14.0,9.0269536356,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.0891134524,0.044154561136591254,2.0,15.0,8.0578914628,18.0,8.120335442,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.0732625017,0.013826887056002235,2.0,16.0,8.0830395873,19.0,8.0634854161,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.5499536946,0.12138543425643648,2.0,17.0,8.6357861583,20.0,8.4641212309,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
