,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,14.31800203049031,9.467164022739873,2.0,0.0,21.01229790957499,1.0,7.623706151405632
1,RichMedia__BHIN_Growth_Mid,29.79782491453434,3.8107887243438436,2.0,2.0,32.4924594631871,3.0,27.103190365881574
2,RichMedia__BHIN_Growth_Stat,26.353578634273852,0.002037792745238162,2.0,4.0,26.35213769720504,5.0,26.355019571342662
3,RichMedia__LBv2_Growth_Late,48.99331271941793,2.8997059218744208,2.0,6.0,46.94291099861373,7.0,51.04371444022212
4,RichMedia__LBv2_Growth_Mid,2.3647750424515834e-14,0.721792226193165,2.0,8.0,-0.5103841777488977,9.0,0.510384177748945
5,RichMedia__LBv2_Growth_Stat,46.110714527759804,0.5624267720373608,2.0,10.0,46.50841031218828,11.0,45.713018743331325
6,RichMedia__MHB_Rich_Mid,16.177764305503388,6.766123888841743,2.0,12.0,20.96213638965168,13.0,11.393392221355098
7,RichMedia__NBO_Rich_Mid,7.843200001036099,0.08559163912011519,2.0,14.0,7.7826775726013935,15.0,7.903722429470804
8,Carbon__M9Na_Arabinose_Mid,4.923694648109262,0.11083501488120286,2.0,16.0,5.002066838724672,17.0,4.845322457493851
9,Carbon__M9Na_Galactose_Mid,1.244966287315904,0.6136396943183224,2.0,18.0,1.67887507637363,19.0,0.8110574982581781
10,Carbon__M9Na_GlcNAcGrowth_Late,-3.172883529710785,1.3809010404553117,2.0,20.0,-4.149328019564295,21.0,-2.196439039857275
11,Carbon__M9Na_GlcNAcGrowth_Mid,-2.7449406135072194,0.3145826939536849,2.0,22.0,-2.9673841696458023,23.0,-2.5224970573686365
12,Carbon__M9Na_GlcNAcGrowth_Stat,-13.421387455355747,0.3361657140006606,2.0,24.0,-13.183682399383462,25.0,-13.659092511328032
13,Carbon__M9Na_GlcNAc_Mid,0.29270927538924213,0.7127149614275474,2.0,26.0,0.7966748576677695,27.0,-0.2112563068892852
14,Carbon__M9Na_Gluconate_Mid,-4.096250613800879,0.8970757645124996,2.0,28.0,-4.730578970125774,29.0,-3.461922257475984
15,Carbon__M9Na_Glucosamine_Mid,-4.090571543028929,0.6827937754114904,2.0,30.0,-4.573379651774359,31.0,-3.6077634342835
16,Carbon__M9Na_Glycerol_Mid,2.5529507584901854,0.18713272619844257,2.0,32.0,2.6852735781670294,33.0,2.420627938813341
17,Carbon__M9Na_Maltose_Mid,2.839440508681349,1.4696377643643919,2.0,34.0,3.878631337751248,35.0,1.80024967961145
18,Carbon__M9Na_Mannitol_Mid,4.926064974907811,1.3428903924718913,2.0,36.0,3.976498072000672,37.0,5.875631877814949
19,Carbon__M9Na_Trehalose_Mid,1.6027869423211252,0.2672176848954535,2.0,38.0,1.4138355052785798,39.0,1.7917383793636703
20,Carbon__M9Na_ethanol_Mid,-5.768883454943385,0.00953962272429815,2.0,40.0,-5.7756289868616975,41.0,-5.762137923025072
21,Carbon__M9Na_fructose_Mid,0.7535371756747422,0.02379012253419669,2.0,42.0,0.7703593326439315,43.0,0.7367150187055528
22,Carbon__M9Na_fumarate_Mid,-3.5785403491977386,0.46581563128561865,2.0,44.0,-3.2491589575329853,45.0,-3.907921740862492
23,Carbon__M9Na_glucoseGrowth_Late,0.12551587454003302,0.8158078932152291,2.0,46.0,-0.4513474188979663,47.0,0.7023791679780323
24,Carbon__M9Na_glucoseGrowth_Mid,-9.492406860545088e-15,0.5690174697573381,2.0,48.0,0.4023561114790155,49.0,-0.4023561114790345
25,Carbon__M9Na_glucoseGrowth_Stat,-3.8510563508433355,0.14648298089491169,2.0,50.0,-3.9546354599625473,51.0,-3.747477241724124
26,Carbon__M9Na_ribose_Mid,1.3946211062143987,1.7342872451311504,2.0,52.0,2.620947377771971,53.0,0.1682948346568261
27,Carbon__M9Na_succinate_Mid,-0.8207404114064474,2.7300596173808267,2.0,54.0,-2.751184079899981,55.0,1.1097032570870864
28,Carbon__M9Na_sucrose_Mid,-45.52939411181064,0.4287847916890263,2.0,56.0,-45.83259074568361,57.0,-45.22619747793767
29,TF__LBv2_HapROver_Late,4.489106412294677,0.23532406202833914,2.0,58.0,4.322707172258075,59.0,4.655505652331279
30,TF__LBv2_HapROver_Mid,20.845536654243343,3.0383790590516346,2.0,60.0,22.993995090713955,61.0,18.69707821777273
31,TF__LBv2_HapROver_Stat,4.9273145737185775,0.20950579825104731,2.0,62.0,5.075457544359794,63.0,4.779171603077361
32,TF__LBv2_LuxOOver_Late,42.66839229551073,0.44453537840806817,2.0,64.0,42.35405831496105,65.0,42.9827262760604
33,TF__LBv2_LuxOOver_Mid,50.870691973644796,0.27268680450830246,2.0,66.0,50.67787328503689,67.0,51.06351066225271
34,TF__LBv2_LuxOOver_Stat,32.03563168624581,0.6164754418185053,2.0,68.0,32.471545651590645,69.0,31.59971772090097
35,TF__LBv2_QstROver_Late,45.270750058351624,0.25064265279285664,2.0,70.0,45.44798117779604,71.0,45.09351893890721
36,TF__LBv2_QstROver_Mid,33.77547741701835,0.42268797920059115,2.0,72.0,33.47659188059958,73.0,34.07436295343713
