,A,YdfF,CysB
R2,,0.09513674937938543,0.08882223587996907
xmin,,-3.211147345,-5.504120929
xmid,,,-1.2315286997786437
xmax,,3.770577953,1.076691862
ystart,,-6.341439647443275,-5.539606821676775
yend,,5.411994687735645,2.294821373299365
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.8977268450000001,-0.7485906360000001,0.11845641
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.8977268450000001,0.7485906370000001,-0.11845641
AB569_EDTA_NaNO2:NaNO2:1,-3.023405364,2.573798149,0.602602712
AB569_EDTA_NaNO2:NaNO2:2,-2.604582627,3.402220127,0.6872279020000001
AB569_EDTA_NaNO2:EDTA:1,0.794058586,0.7657050510000001,0.484357886
AB569_EDTA_NaNO2:EDTA:2,-1.384538108,0.5534416320000001,0.317237814
AB569_EDTA_NaNO2:EDTA:3,2.017982823,0.49385754800000004,0.31128943600000003
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-2.97509998,3.3908383090000003,0.7125099420000001
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-3.48390426,3.770577953,0.777094818
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.393863778,-0.09301585400000001,-0.0029674780000000004
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.393863778,0.09301585400000001,0.0029674780000000004
Anthranilate_metabolism_GntR_AntP:antP:1,-0.339180129,-0.7011405860000001,0.18418409900000002
Anthranilate_metabolism_GntR_AntP:antP:2,-0.32963788,-0.35408962800000005,0.404300445
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.06609052800000001,-0.126609588,-0.01230945
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.06609052800000001,0.126609588,0.01230945
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.350930842,0.074506897,-0.40711831200000004
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.7604754690000001,0.231117706,-0.40197061300000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.426898914,-0.69574746,-0.703605922
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.8656146560000001,-0.642189867,-0.778930169
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-8.975843189,-3.211147345,0.217505991
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-6.051624992,-3.067883579,0.37299068
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-8.855494678,-2.6580587170000003,0.324702943
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-8.027634412,-3.150486168,0.249140363
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.8936145230000001,-0.5747929740000001,-0.7594659260000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.41610986400000005,0.23301627200000002,-0.699781795
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.632339816,0.61620662,-0.725534608
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.352651386,0.443763834,0.060832620000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.352651386,-0.443763834,-0.060832620000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.964952592,0.20988972,-0.42760642400000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.26943483,-0.43765415500000004,-0.43208299800000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,11.102414,1.117933979,0.46370137300000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,14.55340648,0.420592222,0.449218025
Catabolite_repression:del_hfq_crc_wt:1,-0.36801944000000003,0.19761566400000002,-0.049737938
Catabolite_repression:del_hfq_crc_wt:2,0.36801944000000003,-0.19761566400000002,0.049737939
Catabolite_repression:delHfq:1,3.3640167500000002,-0.34768539200000004,-0.220225008
Catabolite_repression:delHfq:2,3.578806552,-0.170607889,-0.14409928900000002
Catabolite_repression:deldcrc:1,-5.024751761,0.129488064,-0.300445424
Catabolite_repression:deldcrc:2,-3.660438903,0.18830928500000002,-0.390068099
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.5665018780000001,-0.047072383,-0.02004188
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.898056739,0.14201438900000002,-0.104836917
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.33155486100000003,-0.09494200700000001,0.12487879700000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-1.575161666,-1.35318078,-0.08889377600000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-0.361582067,-1.222381219,-0.36258109200000005
Diallyl_disulphide_treatment:PAO1_DDS:3,-0.346886217,-1.142508095,-0.262634639
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.708968551,0.02705275,0.072093106
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.708968551,-0.02705275,-0.072093107
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-2.061111291,-2.080169389,0.14026602800000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.23773237400000002,-0.8606438470000001,0.158310071
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-1.1405058160000001,-0.18678028,0.172643672
HapZ_SagS_mutant:delHapZp:1,-0.384950104,0.350573892,0.276734315
HapZ_SagS_mutant:delHapZp:2,0.141421595,0.428731544,0.028185864
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,1.4796080790000001,0.220634834,-0.177846469
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.339102263,-0.033854554,0.005202798000000001
HapZ_SagS_mutants:delHApZ:1,1.836483882,0.144630277,-0.073713369
HapZ_SagS_mutants:delHApZ:2,0.546801952,0.838747949,-0.16339293700000002
HapZ_SagS_mutants:delHApZ:3,2.258442619,0.397994573,-0.36943848500000004
HapZ_SagS_mutants:delSagS:1,-0.7923476420000001,0.731034218,-0.056612354000000004
HapZ_SagS_mutants:delSagS:2,0.06467502,0.290246675,-0.31526736
HapZ_SagS_mutants:delSagS:3,0.09084615900000001,0.607539642,-0.314159679
HapZ_SagS_mutants:delHapZp:1,-0.918609647,0.6713311820000001,0.18444654400000002
yhjH_knockout:PA_delyhjH_wt:1,-0.400947616,-0.069859502,0.000403497
yhjH_knockout:PA_delyhjH_wt:2,0.400947616,0.069859502,-0.000403497
yhjH_knockout:PA_delyhjH:1,-2.8109764090000002,-0.36028617700000004,-0.5841372020000001
yhjH_knockout:PA_delyhjH:2,-3.911590119,-0.441924531,-0.52112483
yhjH_knockout:PA_delwspF:1,1.452386168,-0.23249881300000003,-0.814102035
yhjH_knockout:PA_delwspF:2,0.198743852,-0.91508233,-0.689311931
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,8.850559015,-0.6580172310000001,0.053844804
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.451550511,-0.588385888,0.324653224
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,6.310594741,-0.596032903,-0.048557608
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,5.107512843,-0.489623907,0.042310853
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.594057178,0.002726628,-0.065299299
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,1.0803614910000001,0.226617798,-0.08180630600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.11807304,-0.209162909,0.070048118
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.368231272,-0.020181516,0.07705748600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.138386224,-0.027690412,0.782054075
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.183720452,-0.042555176,0.831143076
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.7198630330000001,-0.004001026,-0.039613949
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.9639821650000001,0.219895739,-0.056115241
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.24411913200000002,-0.21589471200000002,0.095729189
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.46693294700000004,0.24573414200000002,0.0033993760000000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.3100057,0.053009599000000004,0.817513942
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.9647378440000001,-0.40307870500000004,0.788970244
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.46693294700000004,-0.24573414300000002,-0.0033993770000000003
Lung_infection_transcriptome:PA01_LS1:1,5.243893379,-1.017859824,0.292527659
Lung_infection_transcriptome:PA01_LS1:2,5.688581179,-1.354115792,0.339973842
Lung_infection_transcriptome:PA01_CS1:1,-1.564937031,0.094663629,-0.003727132
Lung_infection_transcriptome:PA01_CS1:2,1.564937031,-0.094663629,0.003727132
Testosterone_treatment:Testosterone_Control:1,-0.18145712700000002,-0.058749211,0.21614207300000002
Testosterone_treatment:Testosterone_Control:2,0.18145712700000002,0.058749211,-0.21614207300000002
Testosterone_treatment:Testosterone_2.5:1,-0.409716091,0.690240665,0.164559657
Testosterone_treatment:Testosterone_2.5:2,-0.810994666,0.40963176900000003,-0.08644201
