sample,new_3016405_3016534_c
LBexp_1,9.1881
LBexp_2,8.8894
LBexp_3,8.789
LBtran_1,7.8403
LBtran_2,7.8363
LBtran_3,8.0185
LBstat_1,8.1019
LBstat_2,8.1631
LBstat_3,8.1827
LBGexp_1,7.3794
LBGexp_2,8.0289
LBGexp_3,8.0158
LBGtran_2,7.8942
LBGtran_3,7.8106
LBGstat_1,7.3362
LBGstat_2,7.4075
LBGstat_3,7.8764
S0_1,8.2018
S0_2,8.5385
S0_3,8.6458
S1_1,8.6003
S1_2,8.3414
S1_3,8.4611
S2_1,8.5316
S2_2,8.3497
S2_3,8.1393
S3_1,8.6715
S3_2,8.6811
S4_1,11.725
S4_2,11.5194
S4_3,11.0316
S5_1,12.3232
S5_2,13.3308
S5_3,13.3404
S6_1,11.9227
S6_2,9.448
S6_3,12.3713
S6/t_1,12.1696
S6/t_2,8.9544
S6_4,11.4005
S6_5,11.7893
S6_6,11.8004
S7_4,11.6498
S7_5,11.75
S7_6,11.4195
S8_4,10.9296
S8_5,10.8154
G135_1,8.5817
G135_3,7.8637
G150_1,9.1258
G150_2,8.862
G150_3,9.7279
G180_1,8.1622
G180_2,8.2631
G180_3,8.1389
C30_1,8.9313
C30_2,9.2007
C90_1,8.1942
C90_2,6.9136
BI_1,8.4267
BI_2,8.4577
BC_2,8.0411
BC/t_1,7.8577
BC/t_2,8.6466
BC_1,7.7824
Sw_1,7.6629
Sw_2,8.103
BT_1,10.3415
BT_2,9.9296
B36_1,9.2668
B36_2,8.9089
B60_1,9.2381
B60_2,8.8404
M9exp_1,7.4002
M9exp_2,7.718
M9exp_3,7.6168
M9tran_1,7.9081
M9tran_2,7.8376
M9tran_3,7.9471
M9stat_1,8.8207
M9stat_2,8.3937
M9stat_3,8.3781
M+G_1,9.0172
M+G_2,7.8113
M+G_3,7.8463
Glu_1,7.9332
Glu_2,8.4234
Glu_3,8.0622
Fru_1,7.7027
Fru_2,8.7876
Fru_3,8.1292
Mal_1,8.3964
Mal_2,9.0085
Mal_3,8.5414
G+S_2,9.9244
G+S_3,10.4382
Pyr_1,9.2696
Pyr_2,10.1427
Pyr_3,10.094
Gly_1,8.038
Gly_2,8.2415
Gly_3,8.2572
Glucon_1,8.7667
Glucon_2,8.9318
Glucon_3,8.5639
aero_1,8.9206
aero_2,7.4994
aero_3,8.037
nit_1,10.4312
nit_2,8.9657
nit_3,9.9943
ferm_1,10.5134
ferm_2,8.4641
ferm_3,10.0714
T-5.40H_1,7.9711
T-4.40H_1,7.7769
T-3.40H_1,7.7416
T-2.40H_1,7.6369
T-1.40H_1,7.4826
T-1.10H_1,7.3412
T-0.40H_1,7.2443
T0.0H_1,7.8946
T0.30H_1,8.8583
T1.0H_1,8.5852
T1.30H_1,8.4191
T2.0H_1,8.4476
T2.30H_1,8.2182
T3.0H_1,7.9926
T3.30H_1,8.3192
T4.0H_1,8.4385
T5.0H_1,8.8861
HPh_1,8.104
HPh_2,7.8235
HPh_3,8.3746
LPh_1,8.0143
LPh_2,8.0598
LPh_3,8.1719
LPhT_1,7.7461
LPhT_2,7.3356
LPhT_3,7.6665
SMMPr_1,8.8626
SMMPr_2,8.6951
SMMPr_3,8.6427
HiTm_1,7.6642
HiTm_2,7.2432
HiTm_3,7.3367
LoTm_1,9.6045
LoTm_2,9.2528
LoTm_3,9.4344
HiOs_1,7.5419
HiOs_2,7.6056
HiOs_3,7.6445
BMM_1,7.72
BMM_2,7.5826
BMM_3,7.8689
Heat_1,8.2777
Heat_2,7.6176
Heat_3,8.118
Cold_1,8.3508
Cold_2,8.0416
Cold_3,7.9305
Etha_1,9.0225
Etha_2,9.3308
Etha_3,9.0105
SMM_1,7.657
SMM_2,7.6574
SMM_3,7.7114
Salt_1,7.4081
Salt_2,7.3604
Salt_3,7.3362
Mt0_1,9.1919
Mt0_3,9.2697
M0t45_1,7.9311
M0t45_2,8.4337
M0t45_3,7.9702
M0t90_1,9.2309
M0t90_2,9.0595
M0t90_3,9.7197
M40t45_1,8.0668
M40t45_2,8.0659
M40t45_3,7.9697
M40t90_1,9.3209
M40t90_2,9.5051
M40t90_3,10.8072
dia0_1,8.937999999999997
dia0_2,9.1821
dia0_3,8.894
dia5_1,10.3568
dia5_2,10.7039
