sample,BSU02410
LBexp_1,8.9191
LBexp_2,9.739
LBexp_3,9.2245
LBtran_1,9.2295
LBtran_2,9.2964
LBtran_3,9.1776
LBstat_1,8.3036
LBstat_2,8.0697
LBstat_3,8.1598
LBGexp_1,8.8495
LBGexp_2,8.8551
LBGexp_3,9.0199
LBGtran_2,7.9342
LBGtran_3,9.4236
LBGstat_1,7.2172
LBGstat_2,7.2749
LBGstat_3,7.8354
S0_1,9.1957
S0_2,8.8917
S0_3,9.1074
S1_1,11.428
S1_2,11.1002
S1_3,11.4388
S2_1,10.125
S2_2,9.8716
S2_3,9.9164
S3_1,9.7587
S3_2,9.7976
S4_1,9.9946
S4_2,9.4846
S4_3,8.8436
S5_1,9.3427
S5_2,10.004
S5_3,9.7226
S6_1,8.8627
S6_2,8.2876
S6_3,8.7994
S6/t_1,9.0343
S6/t_2,8.269
S6_4,8.7579
S6_5,8.9707
S6_6,9.1222
S7_4,9.5372
S7_5,9.2301
S7_6,9.4663
S8_4,9.1122
S8_5,9.1192
G135_1,8.136000000000001
G135_3,7.7679
G150_1,8.205
G150_2,8.3484
G150_3,8.5608
G180_1,7.9287
G180_2,8.0276
G180_3,7.6406
C30_1,10.0828
C30_2,10.7393
C90_1,10.6433
C90_2,10.8944
BI_1,9.6954
BI_2,9.6391
BC_2,8.5458
BC/t_1,8.7229
BC/t_2,9.1209
BC_1,8.28
Sw_1,8.1575
Sw_2,8.4596
BT_1,9.1365
BT_2,8.6766
B36_1,8.8427
B36_2,9.0292
B60_1,8.4405
B60_2,8.7711
M9exp_1,11.337
M9exp_2,10.924
M9exp_3,10.6919
M9tran_1,10.3936
M9tran_2,10.4979
M9tran_3,10.7355
M9stat_1,8.2427
M9stat_2,8.035
M9stat_3,7.8005
M+G_1,9.9035
M+G_2,10.3091
M+G_3,10.4872
Glu_1,10.9025
Glu_2,10.8847
Glu_3,11.0575
Fru_1,11.5077
Fru_2,11.1232
Fru_3,10.7446
Mal_1,9.5254
Mal_2,10.3665
Mal_3,10.236
G+S_2,9.7006
G+S_3,10.1802
Pyr_1,9.5519
Pyr_2,9.8072
Pyr_3,9.6591
Gly_1,9.4075
Gly_2,9.9041
Gly_3,9.0515
Glucon_1,9.9089
Glucon_2,10.1902
Glucon_3,10.1666
aero_1,10.6929
aero_2,9.749
aero_3,10.3818
nit_1,8.891
nit_2,9.183
nit_3,8.9048
ferm_1,8.5053
ferm_2,8.6742
ferm_3,8.9203
T-5.40H_1,10.9962
T-4.40H_1,10.8834
T-3.40H_1,10.6403
T-2.40H_1,10.4114
T-1.40H_1,10.2021
T-1.10H_1,10.1772
T-0.40H_1,10.0998
T0.0H_1,9.9046
T0.30H_1,8.0308
T1.0H_1,8.3696
T1.30H_1,8.3921
T2.0H_1,8.6735
T2.30H_1,9.0835
T3.0H_1,8.7843
T3.30H_1,9.0254
T4.0H_1,9.2734
T5.0H_1,8.7811
HPh_1,11.0541
HPh_2,10.6543
HPh_3,10.8707
LPh_1,11.0963
LPh_2,11.4114
LPh_3,10.8948
LPhT_1,9.4385
LPhT_2,9.3438
LPhT_3,9.6525
SMMPr_1,10.1837
SMMPr_2,10.0747
SMMPr_3,10.1206
HiTm_1,9.3492
HiTm_2,9.8706
HiTm_3,10.6258
LoTm_1,9.8055
LoTm_2,9.5984
LoTm_3,9.7985
HiOs_1,10.2443
HiOs_2,10.353
HiOs_3,10.1585
BMM_1,11.4565
BMM_2,11.2883
BMM_3,11.4536
Heat_1,11.3279
Heat_2,11.0821
Heat_3,10.8805
Cold_1,9.2812
Cold_2,8.937000000000003
Cold_3,8.7434
Etha_1,9.2749
Etha_2,9.0497
Etha_3,9.3101
SMM_1,10.6549
SMM_2,10.6063
SMM_3,10.8497
Salt_1,9.5733
Salt_2,9.5364
Salt_3,9.701
Mt0_1,9.4034
Mt0_3,9.0938
M0t45_1,10.2597
M0t45_2,9.4404
M0t45_3,9.9141
M0t90_1,8.7667
M0t90_2,8.5987
M0t90_3,8.857000000000003
M40t45_1,9.8716
M40t45_2,9.4387
M40t45_3,10.0434
M40t90_1,8.6842
M40t90_2,8.6422
M40t90_3,9.0399
dia0_1,8.9837
dia0_2,8.8946
dia0_3,9.4038
dia5_1,9.1235
dia5_2,8.8922
dia5_3,9.0762
dia15_1,8.7291
dia15_2,8.3818
dia15_3,7.8918
Diami_1,9.7492
Diami_2,9.6744
Diami_3,9.5641
Paraq_1,8.8531
Paraq_2,9.0175
Paraq_3,7.9375
H2O2_1,8.1978
H2O2_2,8.391
H2O2_3,8.3467
Oxctl_1,8.7928
Oxctl_2,8.8867
Oxctl_3,8.9915
GM-0.1_1,10.6833
GM-0.2_1,10.7462
GM+5_1,10.5655
GM+15_1,10.9129
GM+25_1,11.3284
GM+45_1,11.1628
GM+60_1,11.1953
GM+90_1,10.991
GM+120_1,10.2621
GM+150_1,10.561
GM-0.1_2,11.2914
GM-0.2_2,11.2667
GM+5_2,11.0058
GM+10_2,11.0236
GM+15_2,10.9796
GM+25_2,10.8494
GM+45_2,10.4323
GM+60_2,10.5032
GM+90_2,11.1467
GM+150_2,9.5918
GM-0.1_3,10.9307
GM-0.2_3,10.9597
GM+5_3,11.0828
GM+10_3,10.0604
GM+15_3,10.8369
GM+25_3,10.5986
GM+45_3,10.5442
GM+60_3,10.3114
GM+90_3,10.3128
GM+120_3,10.6434
GM+150_3,10.4089
MG-0.1_1,10.9293
MG+5_1,10.7395
MG+10_1,11.0654
MG+15_1,10.1877
MG+25_1,11.0216
MG+45_1,10.7144
MG+120_1,10.7527
MG+150_1,10.3621
MG-0.1_2,10.2292
MG-0.2_2,10.8316
MG+5_2,11.0353
MG+10_2,11.1024
MG+15_2,11.1815
MG+25_2,10.4305
MG+45_2,10.6505
MG+60_2,11.115
MG+90_2,10.6912
MG+120_2,10.9503
MG-0.1_3,11.511
MG-0.2_3,11.1099
MG+5_3,10.8654
MG+10_3,10.5384
MG+15_3,10.9257
MG+25_3,11.1967
MG+45_3,11.8309
MG+60_3,11.2152
MG+90_3,11.2329
MG+120_3,10.7794
MG+150_3,10.3915
