,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,3.62584383075,0.1818449542150229,2.0,0.0,3.754427631,5.0,3.4972600305
1,U01-Set001__USA300 LAC CA-MHB Control,4.409302101850001,0.131143013922724,2.0,1.0,4.3165699874,6.0,4.5020342163
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.8810449915,0.0638174362071281,2.0,2.0,3.8359192496,7.0,3.9261707334000002
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.09466140255,0.0709788382537929,2.0,3.0,3.1448510204,8.0,3.0444717847
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.41496619075,0.3073754410688641,2.0,4.0,3.6323134495,9.0,3.197618932
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,1.90204411475,0.12779076110452525,2.0,13.0,1.811682401,14.0,1.9924058285
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.4200083502,0.4074677577218536,2.0,15.0,2.1318851356,18.0,2.7081315648
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,1.2081095130500001,0.39236235747088083,2.0,16.0,0.9306674294,19.0,1.4855515967000001
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.90330385335,0.4926457753176294,2.0,17.0,0.5549506849,20.0,1.2516570218
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.1227970604,0.33429423191691654,2.0,34.0,4.3591787787000005,38.0,3.8864153421000003
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.6818257759,0.0717053018709821,2.0,35.0,4.7325290811,39.0,4.6311224707
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.50204556925,0.10474221153093534,2.0,36.0,5.4279816412,40.0,5.5761094973
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.0032139676,0.07254538630491074,2.0,37.0,6.951916633,41.0,7.0545113022
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.4044062224,0.8470211769076362,2.0,42.0,1.8054718044,45.0,3.0033406404
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,0.98376174985,0.40016775793775017,2.0,43.0,0.7008004146,46.0,1.2667230851
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,1.1178039382,0.08266419691508972,2.0,44.0,1.1762563524,47.0,1.059351524
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.38567670395,0.31492601099981726,2.0,56.0,1.6083630219,57.0,1.162990386
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,0.9429890715,0.21180531467776748,2.0,58.0,0.7932200972,59.0,1.0927580458
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,4.83302986805,0.3345023100373848,2.0,60.0,4.5965010163,61.0,5.0695587198
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.5698629855000004,0.25985679799544203,2.0,62.0,2.3861164815,63.0,2.7536094895
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.33143479585,0.11127234095813693,2.0,72.0,4.4101162227,73.0,4.252753369
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,5.5626451054,0.24975490307652534,2.0,74.0,5.3860417198,75.0,5.739248491
38,ICA-Set002__USA300 LAC CA-MHB Control,6.52776022265,0.16085707884053319,2.0,76.0,6.4140170914,77.0,6.6415033539
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,3.4851830547500002,0.2255355909363383,2.0,78.0,3.325705309,79.0,3.6446608005
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,2.38342363515,0.07740956770086387,2.0,80.0,2.4381604654,81.0,2.3286868049000002
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,6.034347652599999,0.11256514958948073,2.0,94.0,6.1139432332,96.0,5.954752072
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,10.07698217205,0.8894515988018429,2.0,95.0,9.448044915,97.0,10.7059194291
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,104.0,0.0,105.0,0.0
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.0,0.0,2.0,106.0,0.0,107.0,0.0
