,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.21310089792541043,2.0,0.0,0.15068509,1.0,-0.15068509,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.1764421895,0.25794391646752024,2.0,2.0,1.994048297,3.0,2.358836082,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.8329710906666667,0.07436817423167678,3.0,4.0,0.7892333570000001,5.0,0.9188390460000001,6.0,0.7908408690000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.134859967,0.28621939201373114,2.0,7.0,1.932472294,8.0,2.33724764,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.03888162259434864,2.0,9.0,-0.027493459,10.0,0.027493459,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.0921051615,0.16297888744132508,2.0,11.0,-0.207348638,12.0,0.023138315000000003,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.008482136163275852,2.0,13.0,-0.005997776000000001,14.0,0.005997776000000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.11690694425000002,0.23070405483346196,4.0,15.0,-0.41048669200000004,16.0,0.153019961,17.0,-0.11819066800000001,18.0,-0.091970378,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.2272965674999998,0.1523581238643644,4.0,19.0,-1.453043299,20.0,-1.158042666,21.0,-1.120446821,22.0,-1.177653484,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.18645032133333336,0.06444599923538517,3.0,23.0,0.11412633900000001,24.0,0.207439376,25.0,0.237785249,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.25151820150000004,0.17693136429841977,2.0,26.0,-0.126408834,27.0,-0.37662756900000005,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.0600539785648699,3.0,28.0,0.042104348,29.0,0.026664681000000003,30.0,-0.06876902900000001,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.07512279250223458,2.0,31.0,-0.053119836000000004,32.0,0.053119836000000004,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-0.015397277000000001,0.11104304906854683,2.0,33.0,-0.09391657,34.0,0.063122016,,,,,,,,,,,,
