,A,Fur
R2,,0.03276815354660423
xmin,,-4.509184974
xmid,,
xmax,,1.163489762
ystart,,6.182420023957133
yend,,-1.0501714211735922
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.2545208098,0.182171997
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.2545208098,-0.182171997
AB569_EDTA_NaNO2:NaNO2:1,10.7386420075,-0.341165378
AB569_EDTA_NaNO2:NaNO2:2,10.8597910652,-0.41211418200000005
AB569_EDTA_NaNO2:EDTA:1,10.3015974271,0.068557724
AB569_EDTA_NaNO2:EDTA:2,9.9767939619,0.12460106700000001
AB569_EDTA_NaNO2:EDTA:3,11.3207754117,0.15854884900000002
AB569_EDTA_NaNO2:NaNO2_EDTA:1,11.5905543081,-0.32753739
AB569_EDTA_NaNO2:NaNO2_EDTA:2,11.6146222961,-0.44376267
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.0103897806,0.03229004
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.0103897806,-0.03229004
Anthranilate_metabolism_GntR_AntP:antP:1,4.3581833489,0.332420714
Anthranilate_metabolism_GntR_AntP:antP:2,4.5279662302,0.150288903
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.0550963333,0.10287892
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.0550963333,-0.10287892
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-0.9192516583,-0.047232347
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.1554170453,0.297504046
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.2208894673,0.567768098
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.6017483961,0.027716354000000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-5.3336389939,0.032932043
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.5911778448,0.02413887
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-5.2513659259,0.363186076
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-4.8618161123,0.10771931900000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.8071415395,0.43956983200000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.1859666462,0.024676782
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.2609490139,-0.07338425600000001
Catabolise_Nucleic_Acids:L_asp:1,-5.7035230604,-1.13218781
Catabolise_Nucleic_Acids:L_asp:2,-10.0683749836,-1.282258627
Catabolise_Nucleic_Acids:DNA_1:1,-1.1330681707,0.060413275
Catabolise_Nucleic_Acids:DNA_1:2,0.1312576954,-0.010172603
Catabolise_Nucleic_Acids:DNA_1:3,1.0018104753,-0.050240672
Catabolite_repression:del_hfq_crc_wt:1,0.1064377827,0.001519783
Catabolite_repression:del_hfq_crc_wt:2,-0.1064377827,-0.001519783
Catabolite_repression:delHfq:1,2.7476890086,-0.348127964
Catabolite_repression:delHfq:2,4.0614688891,-0.438953853
Catabolite_repression:deldcrc:1,3.6722840656,-0.61110875
Catabolite_repression:deldcrc:2,3.5724715827,-0.786493149
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.0484252628,-0.027768213000000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.021838722300000002,0.040663551
