,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.22464733145,0.07806332596241565,2.0,0.0,9.2798464386,5.0,9.1694482243,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.64939727655,0.10220954737376937,2.0,1.0,9.7216703406,6.0,9.5771242125,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.4975450031,0.020697373139941123,2.0,2.0,9.512180256,7.0,9.4829097502,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.47782013875,0.024611511886220405,2.0,3.0,9.4604171718,8.0,9.4952231057,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.526568336499999,0.1364780144493341,2.0,4.0,9.623072866,9.0,9.430063807,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.643900172,0.007710682382158249,2.0,10.0,8.6384478962,29.0,8.6493524478,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.816366914749999,0.13133652415857539,2.0,11.0,8.9092358616,30.0,8.7234979679,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.67989406485,0.06432311732844184,2.0,12.0,8.7253773773,31.0,8.6344107524,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.685768549,0.026358431704932392,2.0,13.0,9.6671303232,14.0,9.7044067748,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.1291745409,0.1361123368644493,2.0,15.0,9.0329285845,18.0,9.2254204973,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.0726510785,0.014635712137613341,2.0,16.0,9.0830000898,19.0,9.0623020672,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.1934259533,0.0119714942993406,2.0,17.0,9.2018910781,20.0,9.1849608285,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.384642733149999,0.2917819037229235,2.0,21.0,9.1783217704,24.0,9.5909636959,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,9.20313152775,0.041632442557827436,2.0,22.0,9.173692945300001,25.0,9.2325701102,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.280042971699999,0.050541110127709905,2.0,23.0,9.3157809334,26.0,9.24430501,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.675785519849999,0.013870526363135975,2.0,27.0,9.6659775766,28.0,9.6855934631,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.9364050589,0.06965685071970262,2.0,32.0,8.985659890400001,33.0,8.8871502274,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.2579401265,0.028222802313551277,2.0,34.0,9.2379835916,38.0,9.2778966614,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.2603551533,0.01834501753502161,2.0,35.0,9.247383267,39.0,9.2733270396,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.1705469209,0.023880876339022437,2.0,36.0,9.1874332505,40.0,9.1536605913,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.25580698685,0.0035541573307824974,2.0,37.0,9.2532938181,41.0,9.2583201556,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.885309663600001,0.007225897185467334,2.0,42.0,8.8802001827,45.0,8.890419144500001,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.7826890774,0.17763190432035011,2.0,43.0,8.6570843533,46.0,8.9082938015,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.87967447005,0.05502835481892376,2.0,44.0,8.8407635472,47.0,8.9185853929,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,9.2899226995,0.16794492523565557,2.0,48.0,9.408677695,52.0,9.171167704,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,9.0911083363,0.043451550059302825,2.0,49.0,9.121833222,53.0,9.0603834506,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.8171235563,0.2078668921168541,2.0,50.0,8.9641076453,54.0,8.6701394673,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,8.808707590849998,0.03043210265059373,2.0,51.0,8.7871888447,55.0,8.830226337,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,8.78054380465,0.09566726829643167,2.0,56.0,8.7128968305,57.0,8.8481907788,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,8.809482732100001,0.05640222603024177,2.0,58.0,8.8493651286,59.0,8.7696003356,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,9.34423635005,0.018915502730091016,2.0,60.0,9.3576116303,61.0,9.3308610698,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,9.1796470551,0.0037035956515726557,2.0,62.0,9.1770282175,63.0,9.1822658927,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,9.887687415599999,0.08013932578175902,2.0,64.0,9.8310203549,65.0,9.9443544763,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,9.9456976783,0.06732707501420461,2.0,66.0,9.898090247,67.0,9.9933051096,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,9.91684022705,0.22660111614419373,2.0,68.0,10.0770714129,69.0,9.7566090412,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,9.742293473650001,0.15304609265435717,2.0,70.0,9.6340735437,71.0,9.8505134036,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,10.04631181465,0.004431037763124978,2.0,72.0,10.0494450315,73.0,10.0431785978,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,9.510051489999999,0.04702612559336682,2.0,74.0,9.5433039823,75.0,9.4767989977,,
38,ICA-Set002__USA300 LAC CA-MHB Control,9.9167784063,0.0707823224605675,2.0,76.0,9.8667277461,77.0,9.9668290665,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,9.657803520249999,0.04243430150627191,2.0,78.0,9.6277979379,79.0,9.6878091026,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,9.9894859905,0.002167440959098631,2.0,80.0,9.9910186027,81.0,9.9879533783,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,9.9345908703,0.003906482689028195,2.0,82.0,9.9373531707,83.0,9.9318285699,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,9.734425387200002,0.0276322123049266,2.0,84.0,9.7148864625,85.0,9.7539643119,,
