,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.40460788188159297,2.0,0.0,0.28610097700000003,1.0,-0.28610097700000003,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,4.010451607,0.596113939527892,2.0,2.0,4.431967816,3.0,3.5889353980000003,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,3.515466168666667,0.824350847751944,3.0,4.0,4.457220372,5.0,3.164499807,6.0,2.924678327,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,4.811455605000001,0.021007952964434765,2.0,7.0,4.7966007390000005,8.0,4.826310471,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.6211709075437676,2.0,9.0,-0.439234161,10.0,0.439234161,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.135731158,0.47573599058902627,2.0,11.0,0.7993350130000001,12.0,1.4721273030000002,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.02173412334444231,2.0,13.0,0.015368346000000001,14.0,-0.015368346000000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.11703372474999998,0.8553925229453746,4.0,15.0,-0.410012498,16.0,1.04575236,17.0,-0.987195169,18.0,-0.11667959200000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-4.07118937225,0.3956376144831275,4.0,19.0,-4.489810765,20.0,-3.590242735,21.0,-4.277125576,22.0,-3.927578413,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.33603298266666665,0.454938040171982,3.0,23.0,-0.18819659600000002,24.0,0.6274075060000001,25.0,0.568888038,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.3549899048893119,2.0,26.0,0.251015769,27.0,-0.251015769,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.09682640850000002,0.026671798378672937,2.0,28.0,0.07796659900000001,29.0,0.11568621800000001,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.40524559200000004,0.6992615629711442,2.0,30.0,-0.08920700100000001,31.0,0.8996981850000001,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,1.0135358747336456,2.0,32.0,0.71667809,33.0,-0.71667809,,,,,,,,,,,,
14,Catabolite_repression__delHfq,0.8070687650000001,0.28722379759842687,2.0,34.0,1.01016666,35.0,0.60397087,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,0.1345432045,0.10287221737279514,2.0,36.0,0.061801562000000004,37.0,0.20728484700000002,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.4274778246109037,3.0,38.0,0.37607115,39.0,-0.46492031300000003,40.0,0.08884916300000001,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,0.919947187,0.4227955980815158,3.0,41.0,1.171832956,42.0,1.156180071,43.0,0.43182853400000004,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.5268541144165844,2.0,44.0,0.372542117,45.0,-0.372542117,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-1.827322545,0.8990792012108834,2.0,46.0,-2.463067545,47.0,-1.191577545,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.8832863660000001,,1.0,48.0,-0.8832863660000001,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,4.686334891,0.4339275596892511,2.0,49.0,4.379501771,50.0,4.993168011,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.44164318350000004,0.9571435368846325,2.0,51.0,1.118445869,52.0,-0.23515950200000002,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,1.3908362466666666,0.1178383278207774,3.0,53.0,1.482068215,54.0,1.432646903,55.0,1.257793622,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.250903633,1.155704216664514,3.0,56.0,-0.29800885600000004,57.0,0.9276329870000001,58.0,-1.3823350300000001,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,4.705426663,,1.0,59.0,4.705426663,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.32880184745203683,2.0,60.0,0.232498016,61.0,-0.232498016,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,0.8852584250000001,0.5416728310217582,2.0,62.0,1.2682789570000002,63.0,0.502237893,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,3.7069532560000003,0.0566937216083974,2.0,64.0,3.666864741,65.0,3.747041771,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-3.4790533184999997,0.4684545486014579,4.0,66.0,-4.033518469,67.0,-3.428807282,68.0,-2.894322154,69.0,-3.559565369,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.7755575615628914e-17,0.841350336149134,4.0,70.0,-1.147696195,71.0,0.794472036,72.0,-0.06091175,73.0,0.414135909,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.314693828,0.4403194443667194,2.0,74.0,-0.626046693,75.0,-0.003340963,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,3.333333470356692e-10,0.973531728604505,3.0,76.0,-1.011276652,77.0,0.9307896830000001,78.0,0.08048697,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,1.6647368195574515,2.0,79.0,1.177146694,82.0,-1.177146694,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,2.9361006535,0.056680010100803466,2.0,80.0,2.976179473,81.0,2.896021834,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.6040997165,0.46249528529655365,2.0,83.0,-0.277066164,84.0,-0.931133269,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,2.1196827252666077,2.0,85.0,1.498842029,86.0,-1.498842029,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.4831844780595636,2.0,87.0,0.341663021,88.0,-0.341663021,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-0.90509969,0.08449788715042338,2.0,89.0,-0.964848719,90.0,-0.845350661,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-0.8189443166666667,0.03380627996284842,3.0,91.0,-0.846641084,92.0,-0.7812730160000001,93.0,-0.82891885,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,0.287986476,0.24599113561640462,3.0,94.0,0.330078798,95.0,0.510215501,96.0,0.023665129,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-7.401486830834377e-17,0.9598755508623885,6.0,97.0,-0.6425576510000001,98.0,-1.195197395,99.0,-0.660147385,100.0,0.424946725,101.0,1.051989934,102.0,1.020965772,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.714783022094451,2.0,103.0,-0.5054279220000001,104.0,0.5054279220000001,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,3.1581940604999996,1.5754978373006079,2.0,105.0,4.272239265,106.0,2.044148856,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-7.9451082045,0.4059351107032781,2.0,107.0,-7.6580687350000005,108.0,-8.232147674,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,-10.3363569195,1.242436593559164,2.0,109.0,-9.457821579,110.0,-11.21489226,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-1.0513409483333334,0.6610669137361553,3.0,111.0,-1.770502563,112.0,-0.470142467,113.0,-0.913377815,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.6507871680159498,3.0,114.0,-0.6864039230000001,115.0,0.07832240600000001,116.0,0.608081517,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.10413391719485444,2.0,117.0,-0.073633799,118.0,0.073633799,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,0.24061420900000002,0.13118606760402085,2.0,119.0,0.147851651,120.0,0.333376767,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,2.14630987621601,2.0,121.0,-1.517670268,126.0,1.517670268,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.06769384,0.10739709336766401,2.0,122.0,-0.008247373,127.0,0.143635053,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-0.3523607586666666,1.903700279583552,6.0,123.0,0.29317191,124.0,0.8889546760000001,125.0,-3.627044354,128.0,-0.984730965,129.0,1.882229142,130.0,-0.566744961,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-8.881784197001253e-17,2.420759547097816,5.0,131.0,-2.554525732,132.0,-2.730142498,135.0,1.541193225,136.0,2.070418467,137.0,1.673056538,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-2.556271962,1.3689817291465345,2.0,133.0,-1.588255698,134.0,-3.524288226,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,4.277070934666667,0.36280662789707013,3.0,138.0,4.369933828,139.0,4.58442051,140.0,3.876858466,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,6.76912719,1.1985725134439198,2.0,141.0,7.616645942,142.0,5.921608438,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,0.0,1.4073105040566913,3.0,143.0,1.467368872,144.0,-0.128999146,145.0,-1.338369726,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,0.857189532,0.252676302580761,2.0,146.0,0.678520405,147.0,1.035858659,,,,,,,,,,,,
