,BSU23320
M9exp_1,6.9749
M9exp_2,7.0669
M9exp_3,6.8766
M9tran_1,7.1989
M9tran_2,7.3117
M9tran_3,7.1042
M9stat_1,7.9844
M9stat_2,7.9873
M9stat_3,7.6398
MG-0.1_1,6.6436
MG-0.1_2,6.3601
MG-0.1_3,6.9155
MG-0.2_2,6.9006
MG-0.2_3,7.2701
MG+5_1,7.371
MG+5_2,6.5653
MG+5_3,7.4981
MG+10_1,6.7988
MG+10_2,6.7257
MG+10_3,7.1348
MG+15_1,7.0212
MG+15_2,7.3561
MG+15_3,7.2238
MG+25_1,6.9643
MG+25_2,6.9785
MG+25_3,6.9539
MG+45_1,7.4926
MG+45_2,6.6379
MG+45_3,6.7999
MG+60_2,7.0529
MG+60_3,7.2189999999999985
MG+90_2,6.5083
MG+90_3,6.7662
MG+120_1,7.517
MG+120_2,6.9497
MG+120_3,6.9339
MG+150_1,7.2541
MG+150_3,7.2371
GM-0.1_1,6.8486
GM-0.1_2,6.9253
GM-0.1_3,7.2486
GM-0.2_1,7.4611
GM-0.2_2,7.4312
GM-0.2_3,6.6172
GM+5_1,6.8337
GM+5_2,6.765
GM+5_3,7.073
GM+10_2,6.5685
GM+10_3,6.7823
GM+15_1,6.5974
GM+15_2,7.5519
GM+15_3,6.9361
GM+25_1,6.6551
GM+25_2,6.9892
GM+25_3,7.2612
GM+45_1,6.6971
GM+45_2,6.6113
GM+45_3,7.5944
GM+60_1,6.6605
GM+60_2,6.981
GM+60_3,7.2929
GM+90_1,6.8448
GM+90_2,7.6665
GM+90_3,7.5054
GM+120_1,7.5192
GM+120_3,8.1131
GM+150_1,7.4507
GM+150_2,6.6298
GM+150_3,7.3942
BT_1,7.7751
BT_2,7.4403
B36_1,7.4008
B36_2,7.5973
B60_1,7.6113
B60_2,8.523
S0_1,6.6791
S0_2,6.8825
S0_3,7.1451
S1_1,7.0120000000000005
S1_2,6.976
S1_3,6.6445
S2_1,7.6669
S2_2,7.2285
S2_3,6.9337
S3_1,9.9523
S3_2,9.3376
S4_1,11.0088
S4_2,10.5657
S4_3,9.9207
S5_1,11.0464
S5_2,11.1694
S5_3,11.1804
S6_1,10.5943
S6_2,8.8495
S6_3,10.7265
S6/t_1,10.4759
S6/t_2,8.4674
S6_4,9.4114
S6_5,9.8264
S6_6,9.9975
S7_4,9.9044
S7_5,9.9661
S7_6,10.3385
