,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.315570986660618,2.0,0.0,0.9302491658,1.0,-0.9302491658,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,4.40525705735,0.6540477825342608,2.0,2.0,3.9427754351,3.0,4.8677386796,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,34.6003060449,0.4052806386159133,3.0,4.0,34.930491293,5.0,34.7224166111,6.0,34.1480102306,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,5.24202420565,0.25835924617134143,2.0,7.0,5.0593366307,8.0,5.4247117806,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3093543197718121,2.0,9.0,0.21874653730000002,10.0,-0.21874653730000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.68743848565,0.1927473450633526,2.0,11.0,1.8237314404,12.0,1.5511455309,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.27732575279640204,2.0,13.0,-0.19609892040000002,14.0,0.19609892040000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,2.1668452932999998,0.42650533152271625,4.0,15.0,1.8893305491999999,16.0,2.7982118912000002,17.0,2.0510610547,18.0,1.9287776781,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-3.246220755675,0.10437507154905137,4.0,19.0,-3.2198333360999998,20.0,-3.2388494057,21.0,-3.3883239535,22.0,-3.1378763274,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.3980555548,0.5394425708544786,3.0,23.0,2.0207047072,24.0,1.071587927,25.0,1.1018740302,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-4.53894673595,2.620291103475065,2.0,26.0,-6.3917723439,27.0,-2.686121128,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.700743415417188e-17,0.5739796536684596,3.0,28.0,-0.0482620618,29.0,-0.5483248389000001,30.0,0.5965869007,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.21169467424540067,2.0,31.0,0.1496907397,32.0,-0.1496907397,,,,,,,,,,,,
13,Catabolite_repression__delHfq,0.68871960565,0.10249160548055963,2.0,33.0,0.7611921149,34.0,0.6162470964,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,3.34479059325,0.29749421960995637,2.0,35.0,3.1344304132,36.0,3.5551507733000003,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-1.1564823173178713e-18,0.08827989765642803,3.0,37.0,0.0812284857,38.0,-0.09395081720000001,39.0,0.0127223315,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,6.296121414199999,4.017760931753709,3.0,40.0,2.9445211121,41.0,5.1938854845,42.0,10.749957646,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,1.579921424915977,2.0,43.0,-1.1171731533,44.0,1.1171731533,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,15.06717463175,1.7566412147337376,2.0,45.0,16.3093075468,46.0,13.8250417167,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,33.3026324121,0.11428962053565667,2.0,47.0,33.2218174464,48.0,33.3834473778,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,29.336814838800002,0.934505104435805,2.0,49.0,28.6760199424,50.0,29.9976097352,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-2.755667444866667,0.3062177572069595,3.0,51.0,-2.9574904988,52.0,-2.4033202283,53.0,-2.9061916075000003,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.333333146541643e-11,0.10051169281508235,3.0,54.0,0.0714584102,55.0,0.0434722601,56.0,-0.1149306704,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-3.333329908391155e-11,0.5992974948128833,3.0,57.0,0.34955710830000003,58.0,0.3424398313,59.0,-0.6919969397,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,0.46316989840000006,0.3463268091692998,3.0,60.0,0.23508649850000002,61.0,0.8616860801,62.0,0.2927371166,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.06812517173030959,2.0,63.0,-0.0481717709,64.0,0.0481717709,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.28039754115000004,0.14474610535943647,2.0,65.0,-0.38274849380000003,66.0,-0.17804658850000002,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.5000071457448314e-11,2.0358277455397786,4.0,67.0,-1.5623999317,68.0,2.7799483240000002,70.0,-1.48151859,71.0,0.26397019780000003,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,8.15065800955,3.2441438766867283,2.0,69.0,10.4446141439,72.0,5.8567018752,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,1.3877787807814457e-17,0.7140758736452955,3.0,73.0,-0.6637394836,76.0,0.7555344403,77.0,-0.0917949567,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-1.3394331893666667,0.2396127842666755,3.0,74.0,-1.5877043386,75.0,-1.3210584947,84.0,-1.1095367348,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,1.5103577923,0.3786744342854833,3.0,78.0,1.6248647802,79.0,1.0876450811,80.0,1.8185635156000002,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-1.3014929373333333,0.648126979518024,3.0,81.0,-1.6312375369,82.0,-1.7184453155,83.0,-0.5547959596,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,1.053198665,0.02998738431615451,2.0,85.0,1.0319943822,86.0,1.0744029478,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,1.2892355736855765,2.0,87.0,-0.9116272167,88.0,0.9116272167,,,,,,,,,,,,
