,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.02866719078267785,2.0,0.0,0.020270765,1.0,-0.020270765,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,0.5803513165,0.07773611279439632,2.0,2.0,0.635319049,3.0,0.5253835840000001,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.7204879626666667,0.08202944500094253,3.0,4.0,0.628223638,5.0,0.785175465,6.0,0.7480647850000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,0.9068471495,0.17998686320959478,2.0,7.0,0.779577218,8.0,1.034117081,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.12047391040014067,2.0,9.0,-0.085187919,10.0,0.085187919,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.317612222,0.11180069559981191,2.0,11.0,-0.396667252,12.0,-0.238557192,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.05614903442642214,2.0,13.0,0.039703363000000005,14.0,-0.039703363000000005,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.6106082632500001,0.38415407584395905,4.0,15.0,-0.400054781,16.0,-0.183086833,17.0,-1.00725346,18.0,-0.852037979,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.150188448,0.1917678523368855,4.0,19.0,-0.376722102,20.0,0.00768657,21.0,0.010088688,22.0,-0.24180694800000002,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.47716221433333333,0.355837732607429,3.0,23.0,-0.851241896,24.0,-0.43732558600000004,25.0,-0.14291916100000002,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.11688758501411531,2.0,26.0,0.082652004,27.0,-0.082652004,,,,,,,,,,,,
