,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.0068540250264654e-17,0.9896832553432312,3.0,0.0,0.9771937799,6.0,-1.0017169376,12.0,0.0245231577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.1741503475666667,0.28907640957206016,3.0,1.0,-0.0457577809,7.0,0.0284898025,13.0,-0.5051830643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.13963885630000003,0.2805033761088634,3.0,2.0,0.0192945829,8.0,0.0253065053,14.0,-0.46351765710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.33055290146666666,0.4636724924770778,3.0,3.0,0.20480189370000002,9.0,-0.6044442148,15.0,-0.5920163833000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.1358622805,0.20542868287958838,3.0,4.0,0.0501051906,10.0,-0.3563725565,16.0,-0.1013194756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.5623046346333334,0.3457939075838766,3.0,5.0,0.44668189150000004,11.0,0.9510948008000001,17.0,0.2891372116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.11606998939999996,1.448846950075736,2.0,18.0,-1.1405594927,71.0,0.9084195139000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.9635199252333333,1.270780138125288,3.0,19.0,-0.24809427380000001,70.0,0.8524759705,205.0,2.286178079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.9750130969249999,0.3498428585723129,8.0,20.0,-0.1784304657,32.0,-1.4106499745,55.0,-1.0067090034,67.0,-1.0258609339,126.0,-1.0814611193,147.0,-1.0781415295,203.0,-0.9620891247000001,210.0,-1.0567626244,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.08453849163333334,0.46299686883538443,3.0,21.0,-0.5798569612000001,34.0,-0.0111227957,61.0,0.337364282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
