,A,ErbR,LldR
R2,,0.15542234258711796,0.04503926715244022
xmin,,-4.75568223,-1.587941613
xmid,,-1.816161450456126,
xmax,,7.588695641,2.272595959
ystart,,-3.036180848874345,-2.638771120331566
yend,,13.11020906316115,4.532668386847778
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,2.6230904761,0.8318645750000001,-0.041272318
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-2.6230904761,-0.8318645750000001,0.041272318
AB569_EDTA_NaNO2:NaNO2:1,2.2764611263,1.419882818,1.048900031
AB569_EDTA_NaNO2:NaNO2:2,-0.3282023545,0.909635203,1.001998268
AB569_EDTA_NaNO2:EDTA:1,1.0281640412,-0.42359427800000005,0.31118557700000005
AB569_EDTA_NaNO2:EDTA:2,2.0799697702,0.08128715900000001,0.50939946
AB569_EDTA_NaNO2:EDTA:3,1.6203209047,-0.08525357800000001,0.440161173
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-0.3672959344,1.153709819,1.165809141
AB569_EDTA_NaNO2:NaNO2_EDTA:2,0.4401449653,1.5570778889999999,1.36612757
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.1742379907,-0.201677988,-0.15373753
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.1742379907,0.201677988,0.15373753
Anthranilate_metabolism_GntR_AntP:antP:1,0.40213280430000004,0.38915676,-0.060248786000000006
Anthranilate_metabolism_GntR_AntP:antP:2,0.3664377294,0.48427544,-0.085595881
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.0684549032,-0.201610648,-0.065422858
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.0684549032,0.201610648,0.065422858
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,1.9986074606000002,-0.5107897220000001,-0.069347453
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.4346493441,-0.079311196,-0.044647503000000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.7760509757,0.10603771000000001,-0.496328975
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.0547709065,-0.191290645,-0.387672224
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-4.9641343596,-4.75568223,-1.474077559
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.3365813092,-3.864166108,-1.377641712
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-4.8959767077,-4.227524593,-1.322342715
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-3.8600256687,-4.013705937,-1.262704453
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.4477698718,0.033899132000000005,-0.394337009
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.6959607994,0.387806978,0.20297035300000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.6774547781,0.288829312,0.030085476000000003
Catabolise_Nucleic_Acids:L_asp:1,-8.8452100736,-0.015597744,-0.30523471700000004
Catabolise_Nucleic_Acids:L_asp:2,-7.864715821,-0.8674033560000001,-0.942310135
Catabolise_Nucleic_Acids:DNA_1:1,0.9003889823000001,0.21367924100000002,-0.003631341
Catabolise_Nucleic_Acids:DNA_1:2,-1.7549204916,0.123700982,0.024324214
Catabolise_Nucleic_Acids:DNA_1:3,0.8545315093,-0.33738022300000003,-0.020692873
Catabolite_repression:del_hfq_crc_wt:1,-0.3484077779,-0.193563807,-0.025590015
Catabolite_repression:del_hfq_crc_wt:2,0.3484077779,0.193563807,0.025590015
Catabolite_repression:delHfq:1,-4.9918336007,0.31301653500000004,-0.503127128
Catabolite_repression:delHfq:2,-4.3775622595,-0.028470378,-0.36861147400000005
Catabolite_repression:deldcrc:1,10.9308350721,7.368846853,0.166699875
Catabolite_repression:deldcrc:2,9.9270261801,7.588695641,-0.08967428300000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.2172513297,-0.244747015,0.031931483000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,1.5593878366,0.47392898400000005,0.11578732900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-1.3421365069,-0.229181969,-0.147718812
Diallyl_disulphide_treatment:PAO1_DDS:1,1.5314921111,0.25324498900000003,0.603154438
Diallyl_disulphide_treatment:PAO1_DDS:2,1.5741271266,-0.15636144300000002,0.396167881
Diallyl_disulphide_treatment:PAO1_DDS:3,0.5069098781,-0.011359748000000001,0.327320165
Dispersed_cells:PAO1_dispersed_wt:1,0.7349798773,0.669656342,-0.03689379
Dispersed_cells:PAO1_dispersed_wt:2,-0.7349798773,-0.669656342,0.03689379
Dispersed_cells:PyhjH_dispersed:1,7.5770899256,-0.168680837,0.17187327
