sample,BSU20660
LBexp_1,8.0726
LBexp_2,7.974
LBexp_3,8.3269
LBtran_1,8.7701
LBtran_2,8.5577
LBtran_3,8.767000000000001
LBstat_1,8.0081
LBstat_2,8.0122
LBstat_3,7.9239
LBGexp_1,7.7135
LBGexp_2,8.0197
LBGexp_3,8.0434
LBGtran_2,9.2508
LBGtran_3,8.9223
LBGstat_1,8.0837
LBGstat_2,7.8111
LBGstat_3,8.8832
S0_1,8.9113
S0_2,8.4303
S0_3,8.3873
S1_1,9.9666
S1_2,9.8005
S1_3,9.9839
S2_1,8.6294
S2_2,8.4541
S2_3,8.3734
S3_1,9.1892
S3_2,9.3093
S4_1,9.1366
S4_2,8.437999999999999
S4_3,8.5762
S5_1,8.2804
S5_2,8.6249
S5_3,8.6273
S6_1,8.2516
S6_2,7.7443
S6_3,8.156
S6/t_1,9.1771
S6/t_2,7.7221
S6_4,8.7827
S6_5,9.2094
S6_6,9.0263
S7_4,10.0541
S7_5,10.0148
S7_6,10.3042
S8_4,9.4642
S8_5,10.5873
G135_1,8.8436
G135_3,7.734
G150_1,8.1894
G150_2,7.8696
G150_3,8.1758
G180_1,7.995
G180_2,8.0087
G180_3,7.5688
C30_1,9.9709
C30_2,9.9697
C90_1,10.7935
C90_2,10.7664
BI_1,7.9393
BI_2,8.2674
BC_2,7.6418
BC/t_1,7.9721
BC/t_2,9.4068
BC_1,7.7462
Sw_1,7.2581
Sw_2,7.6362
BT_1,8.4086
BT_2,7.3339
B36_1,8.2466
B36_2,8.176
B60_1,9.0414
B60_2,9.805
M9exp_1,8.9027
M9exp_2,8.7399
M9exp_3,8.4473
M9tran_1,8.5794
M9tran_2,8.662
M9tran_3,8.6856
M9stat_1,8.4419
M9stat_2,8.2407
M9stat_3,8.002
M+G_1,9.7035
M+G_2,9.1131
M+G_3,8.8384
Glu_1,9.4214
Glu_2,9.245
Glu_3,9.5683
Fru_1,8.4825
Fru_2,9.344
Fru_3,8.7658
Mal_1,8.8853
Mal_2,8.8485
Mal_3,9.0487
G+S_2,9.111
G+S_3,9.3264
Pyr_1,8.9389
Pyr_2,9.0227
Pyr_3,9.0224
Gly_1,8.3531
Gly_2,8.8272
Gly_3,8.4124
Glucon_1,9.3357
Glucon_2,9.1974
Glucon_3,8.5395
aero_1,8.5999
aero_2,8.5665
aero_3,9.1401
nit_1,8.861
nit_2,9.0436
nit_3,8.8052
ferm_1,8.7201
ferm_2,8.4156
ferm_3,8.6665
T-5.40H_1,9.0117
T-4.40H_1,8.763
T-3.40H_1,8.6968
T-2.40H_1,8.5184
T-1.40H_1,8.5977
T-1.10H_1,8.7904
T-0.40H_1,9.1752
T0.0H_1,9.1859
T0.30H_1,8.861
T1.0H_1,8.2106
T1.30H_1,8.7178
T2.0H_1,8.4971
T2.30H_1,8.822000000000003
T3.0H_1,8.4545
T3.30H_1,8.9476
T4.0H_1,8.8402
T5.0H_1,8.8995
HPh_1,9.8324
HPh_2,9.7392
HPh_3,10.0404
LPh_1,9.8482
LPh_2,10.4704
LPh_3,9.7748
LPhT_1,8.9776
LPhT_2,8.9434
LPhT_3,9.0025
SMMPr_1,8.2071
SMMPr_2,8.6051
SMMPr_3,8.8532
HiTm_1,8.924
HiTm_2,8.6966
HiTm_3,8.7579
LoTm_1,10.0913
LoTm_2,9.8092
LoTm_3,9.8572
HiOs_1,8.9591
HiOs_2,8.6757
HiOs_3,8.8913
BMM_1,9.7102
BMM_2,9.5159
BMM_3,9.5019
Heat_1,9.2337
Heat_2,8.8975
Heat_3,9.0943
Cold_1,10.0969
Cold_2,9.7899
Cold_3,9.2898
Etha_1,9.2027
Etha_2,9.2904
Etha_3,9.1846
SMM_1,8.726
SMM_2,8.552999999999999
SMM_3,8.5515
Salt_1,8.2536
Salt_2,7.9975
Salt_3,8.2596
Mt0_1,8.0201
Mt0_3,7.9626
M0t45_1,8.3379
M0t45_2,8.5389
M0t45_3,8.8066
M0t90_1,8.2609
M0t90_2,8.5485
M0t90_3,8.571
M40t45_1,11.0976
M40t45_2,10.6665
M40t45_3,10.5036
M40t90_1,14.1292
M40t90_2,12.1177
M40t90_3,14.1828
dia0_1,7.9918
