,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,2.499999512961537e-11,0.192364624748169,4.0,0.0,0.016803354700000002,1.0,-0.1135146286,2.0,0.2641888917,3.0,-0.1674776177
1,2AA__del_ridA,0.399750995675,0.035312576027160585,4.0,4.0,0.35256853660000004,5.0,0.4121251956,6.0,0.3977152004,7.0,0.4365950501
2,GC_MS__WT,0.0,0.05142243892867208,3.0,8.0,0.056816856400000004,9.0,-0.0134701938,10.0,-0.0433466626,,
3,GC_MS__del_slyA,-0.11289419715,0.09614583024634328,2.0,11.0,-0.1808795657,12.0,-0.0449088286,,,,
4,Rho__WT,0.0,0.21850550151320994,3.0,13.0,0.19966141610000002,14.0,-0.23342016640000002,15.0,0.0337587503,,
5,Rho__rho_Y80C,0.5959773184,0.03888549264554821,3.0,16.0,0.5942538849,17.0,0.5579821970000001,18.0,0.6356958733,,
6,Rho__rho_K130Q,0.38908735429999997,0.06223215979830918,3.0,19.0,0.3178863247,20.0,0.4330933287,21.0,0.4162824095,,
7,flagella__WT,0.0,0.01861160669102401,2.0,22.0,-0.0131603933,23.0,0.0131603933,,,,
8,flagella__del_rfaL,-0.09065029065000002,0.38327378800586165,2.0,24.0,0.1803652039,25.0,-0.36166578520000003,,,,
9,flagella__del_rfaG,0.7457293407500001,0.10589639604975765,2.0,26.0,0.8206094005,27.0,0.6708492810000001,,,,
10,flagella__del_rfaD,0.94410996115,0.015251744626042351,2.0,28.0,0.9333253491,29.0,0.9548945732,,,,
11,nusG__WT_OD08,0.0,0.1712025050825564,2.0,30.0,-0.12105845230000001,31.0,0.12105845230000001,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.6361484479666667,0.17502249757012925,3.0,32.0,0.8318595705,33.0,0.5819476922,45.0,0.4946380812,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.5906484819333334,0.1895650897672997,3.0,34.0,0.4194638127,36.0,0.7943796333,37.0,0.5581019998,,
14,omv__spi1_ind_highOD_intracellularRNAs,0.5526808443333334,0.00606886478017974,3.0,35.0,0.5463383712000001,41.0,0.558432952,42.0,0.5532712098,,
15,omv__controlPCN_highOD_intracellularRNAs,0.6083925581333333,0.14622346303510314,3.0,38.0,0.7518307286,39.0,0.4595345101,40.0,0.6138124357,,
16,omv__controlPCN_lowOD_intracellularRNAs,-2.3129646346357427e-18,0.11780506263316122,3.0,43.0,-0.0779173097,44.0,0.1355231536,46.0,-0.0576058439,,
17,sv5015__STM1625,0.3251549612666667,0.23091098185607517,3.0,47.0,0.5632855618,48.0,0.30996576200000003,49.0,0.10221356000000001,,
18,sv5015__STM0581,-0.15167238386666668,0.13075927481905192,3.0,50.0,-0.1690580046,51.0,-0.27286911540000003,52.0,-0.013090031600000001,,
19,sv5015__WT,3.3333326839487164e-11,0.1824303054729723,3.0,53.0,-0.21064336600000003,54.0,0.1036347881,55.0,0.10700857800000001,,
20,tomato__tomato_root,1.1718919973333333,0.23204427147979198,3.0,56.0,1.1858661003,57.0,0.9331764684,58.0,1.3966334233,,
21,tomato__LB,0.0,0.029564792979244192,2.0,59.0,-0.0209054656,60.0,0.0209054656,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.1501542881,0.0620219871596846,3.0,61.0,0.084596079,62.0,0.20789972610000002,63.0,0.1579670592,,
23,AcrB_efflux_virulence__WT,-3.333333262189875e-11,0.07962337516762659,3.0,64.0,-0.0698322041,65.0,0.0867087591,66.0,-0.0168765551,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.34762469856666667,0.16380947758565245,3.0,67.0,0.4825335962,74.0,0.1653519718,75.0,0.39498852770000004,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,0.8575312054333333,0.13631520652499238,3.0,68.0,1.0146586569,69.0,0.7709015931000001,71.0,0.7870333663,,
