,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.67309028865,0.13845430330298575,2.0,0.0,6.7709922654,5.0,6.5751883119
1,U01-Set001__USA300 LAC CA-MHB Control,7.18514095895,0.10784848042615665,2.0,1.0,7.2614013508,6.0,7.1088805671
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.00729639835,0.0037001795480020323,2.0,2.0,7.0099128204,7.0,7.0046799763
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.06529159785,0.002672851965622848,2.0,3.0,7.0634016061,8.0,7.0671815896
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.97465333295,0.0377848876023598,2.0,4.0,6.9479353827,9.0,7.0013712832
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.5529179554,0.009354890344708364,2.0,10.0,6.5463030490000005,29.0,6.5595328618
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.4439014511,0.026042653655645752,2.0,11.0,6.4254865141,30.0,6.4623163881
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.4122809616000005,0.12721936953998378,2.0,12.0,6.3223232827,31.0,6.5022386405
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.57643758985,0.17260683435278873,2.0,13.0,7.6984890529,14.0,7.4543861268
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.6558079971,0.019687883598908985,2.0,15.0,7.6697294331,18.0,7.6418865611
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.53737171445,0.07137212849990432,2.0,16.0,7.5878394305,19.0,7.4869039984
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.6531040283,0.008310786371103948,2.0,17.0,7.6472274149,20.0,7.6589806417
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.4578742937,0.04423921878886214,2.0,21.0,7.4265924421000005,24.0,7.4891561453
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.39482405195,0.0964626365703102,2.0,22.0,7.4630334364,25.0,7.3266146675
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.38045359055,0.05897649627970168,2.0,23.0,7.3387509101,26.0,7.422156271
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.31971823065,0.02617764352215488,2.0,27.0,7.3382286199,28.0,7.3012078414
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.8648228516,0.00987955509106719,2.0,32.0,6.871808752,33.0,6.8578369512
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.4083261779,0.07610268227056256,2.0,34.0,7.3545134552,38.0,7.4621389006
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.45476975105,0.15270411163192277,2.0,35.0,7.3467916382,39.0,7.5627478639
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.3144844154,0.09297722783775009,2.0,36.0,7.3802292437,40.0,7.2487395871
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.25802018505,0.0462426339556962,2.0,37.0,7.225321705,41.0,7.2907186651
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.5429467123,0.006767000016561665,2.0,42.0,7.5381617207,45.0,7.5477317039
