,A,fur
R2,,0.023012082559062175
xmin,,-3.2098230693
xmid,,-0.017513199028690737
xmax,,1.9393678591999999
ystart,,-0.10623464466598898
yend,,4.98420953438212
2AA:WT:1.0,-0.9040782096000001,-0.051904201600000005
2AA:WT:2.0,-4.0472075173,-0.09899772230000001
2AA:WT:3.0,2.2495103281,0.4286207104
2AA:WT:4.0,2.7017753988,-0.27771878650000004
2AA:del_ridA:1.0,-1.0875126357,0.20811682820000002
2AA:del_ridA:2.0,-0.1747741217,0.1869022885
2AA:del_ridA:3.0,-0.4624073153,0.1996234329
2AA:del_ridA:4.0,-0.38589995650000003,0.1207757041
GC_MS:WT:1.0,0.2067537398,-0.0095333744
GC_MS:WT:2.0,0.07132559670000001,0.049365963400000004
GC_MS:WT:3.0,-0.2780793365,-0.039832589
GC_MS:del_slyA:1.0,-0.6632872467,0.5003850296
GC_MS:del_slyA:2.0,-4.3765667608,0.2794837215
Rho:WT:1.0,-4.4096671088,0.0991104433
Rho:WT:2.0,3.6893524212,-0.0993298903
Rho:WT:3.0,0.7203146876000001,0.000219447
Rho:rho_Y80C:1.0,-2.2326168343,0.1480539603
Rho:rho_Y80C:2.0,-3.0120521377,0.5671007259
Rho:rho_Y80C:3.0,-5.1443283069,0.6569767667
Rho:rho_K130Q:1.0,0.22502328400000002,-0.024722312700000002
Rho:rho_K130Q:2.0,1.4771542026,-0.1715508343
Rho:rho_K130Q:3.0,-0.6204496967,-0.10824764840000001
flagella:WT:1.0,0.8999382692000001,0.2325545189
flagella:WT:2.0,-0.8999382692000001,-0.2325545189
flagella:del_rfaL:1.0,-0.2996378662,0.7018604024
flagella:del_rfaL:2.0,-1.9416240342000002,0.9632405189000001
flagella:del_rfaG:1.0,-0.2996189568,1.2268599277
flagella:del_rfaG:2.0,0.0843190805,1.11189013
flagella:del_rfaD:1.0,0.1860432606,1.2781388417000001
flagella:del_rfaD:2.0,0.1412760902,1.1856457761
nusG:WT_OD08:1.0,-0.2731350299,-0.43782729930000003
nusG:WT_OD08:2.0,0.2731350299,0.43782729930000003
omv:spi2_ind_lowOD_intracellularRNAs:1.0,2.362743101,0.1564931181
omv:spi2_ind_lowOD_intracellularRNAs:2.0,-0.0721898785,-0.0589999473
omv:spi2_ind_highOD_intracellularRNAs:1.0,1.9939901676,0.5896475925
omv:spi1_ind_highOD_intracellularRNAs:1.0,4.1451640668,0.311153932
omv:spi2_ind_highOD_intracellularRNAs:2.0,2.4578424789,0.233537661
omv:spi2_ind_highOD_intracellularRNAs:3.0,1.6179587481,0.10565835300000001
omv:controlPCN_highOD_intracellularRNAs:1.0,3.3838956992,0.6011950595000001
omv:controlPCN_highOD_intracellularRNAs:2.0,4.3955393039,0.1887383239
omv:controlPCN_highOD_intracellularRNAs:3.0,4.7990329371,0.7779703479000001
omv:spi1_ind_highOD_intracellularRNAs:2.0,3.6520858986,0.2577924393
omv:spi1_ind_highOD_intracellularRNAs:3.0,4.7514667268,0.2633635397
